Constant,Stock Change,Inventory Turnover,Operating Profit,Interaction Effect,Current Ratio,Quick Ratio,Debt Asset Ratio
1,-0.52256278,109.7855297,-3.750504643,-411.7511389,0.332991716,0.266888718,0.825808966
1,1.955267171,88.48076923,-0.334606987,-29.60628359,0.269003342,0.197703316,0.548641605
1,0.040080195,86.15736607,0.364767139,31.42737594,0.343727701,0.279791637,0.627880205
1,-0.170459967,80.89835729,-2.778546713,-224.7798647,0.332781933,0.26273015,0.760601983
1,0.350042353,3.14857,1.706165703,5.371982148,1.964381891,0.293652357,0
1,-0.568477421,2.866174976,2.607261848,7.472868665,2.729773307,1.248114095,0
1,0.338940709,3.043684521,0.355590695,1.082305893,2.481791504,1.068090634,0
1,-0.117672316,3.314149675,0.261943056,0.868118493,3.13499508,1.421042965,0
1,-0.410219577,2.753256003,0.424273167,1.168132645,3.644834193,1.574384672,0
1,0.243124845,2.801367323,-0.026409639,-0.073983098,3.055545813,1.201592869,0
1,0.08447411,3.338137719,0.16717549,0.558054808,3.545704457,2.109137951,0
1,0.173412318,2.351331982,0.120808477,0.284060835,4.547750626,2.179928331,0
1,0.182372966,2.502478428,0.17431957,0.436230962,4.190014375,1.923737422,0
1,-0.408019499,2.385968001,0.178034376,0.424784323,3.968585564,1.718756009,0
1,0.101205447,2.418580197,0.069428485,0.167918358,3.716053588,1.309207539,0
1,0.109737962,2.619635424,0.065942883,0.172746313,3.810419222,1.354329709,0
1,-0.671237098,2.157851671,0.169244818,0.365205212,3.497781393,1.181792634,0
1,-0.749873414,2.393920835,-0.130610309,-0.31267074,3.270965729,0.998326146,0
1,0.394301717,3.385887462,0.19034965,0.644502494,2.218662666,1.163918361,0
1,0.782823543,2.995278465,0.586426176,1.756509697,3.216017378,1.387072976,0
1,0.073245208,2.779671269,0.545631026,1.516674886,2.568510135,1.186139385,0
1,-0.906173954,2.870801887,0.543729205,1.560938829,2.585533747,1.176914592,0
1,0.8825334,2.526835761,0.335723029,0.848316954,3.149195662,1.532063133,0
1,0.531080706,2.787542685,0.501115982,1.396882191,2.792484933,1.366167914,0.343665433
1,-0.643769166,2.566025507,0.522604671,1.341016916,2.466565473,1.108176482,0.293897996
1,-0.088672264,2.664585317,0.494910552,1.31873139,3.095357422,1.170748794,0.283988073
1,-0.666819118,2.484355541,0.45446398,1.129050107,3.052489067,1.142104548,0.246282328
1,0.492794702,2.551909301,0.33668721,0.859195222,3.069665304,1.260595833,0.200494204
1,0.098062171,2.559549607,0.412629303,1.056145171,2.359139072,0.761309129,0.25370887
1,-0.178156995,2.585095037,0.405839979,1.049134916,2.184274209,0.707673397,0.154856745
1,0.234186893,2.64076357,0.378401663,0.999269327,2.486833511,0.549437418,0.149786186
1,-0.08509875,2.345349162,0.276407973,0.648273207,2.635546183,0.570974212,0.192926285
1,-0.067290018,2.368098981,0.252737526,0.598507477,2.864536415,0.662251227,0.144885193
1,0.004916912,2.513451374,0.201849615,0.507339193,2.652834837,0.937762662,0
1,0.396092633,2.335751774,0.229071204,0.535053471,2.189146751,0.654194561,0
1,-0.315136232,2.491768805,0.293520015,0.731384017,1.955291629,0.526170754,0.032898369
1,-0.143285111,2.459261414,0.315912503,0.776911428,2.47151282,0.640914459,0.037998514
1,-0.068647884,2.21906142,0.262802689,0.583175308,2.476863518,0.62050933,0.023435264
1,-0.182364856,2.315670949,0.248807323,0.576155889,2.08825964,0.614691217,0.018416549
1,-0.114956523,2.831022844,0.240300582,0.680296439,2.472323765,0.835333125,0.072694931
1,-0.726981608,2.439423642,0.221965046,0.541466782,2.385909511,0.563988028,0.057219033
1,-0.223808788,6.255792624,0.195314163,1.221844902,1.68760916,1.033687103,0
1,-0.074479528,5.110206419,0.216861404,1.108206539,1.665499383,0.878020081,0
1,0.013496641,6.142559271,0.256884822,1.577930246,1.350731933,0.661660746,0.03991331
1,0.192530735,3.680096091,0.214835973,0.790617025,1.263149535,0.583645573,0.323698667
1,0.961980962,3.305922862,0.077952079,0.25770356,1.450414002,0.487956725,0
1,-0.560715751,6.35811859,0.305527815,1.942582082,1.173146829,0.386642313,0
1,-0.48968234,5.519584213,0.281063227,1.551352153,1.169298218,0.353200435,0.135542347
1,0.638472856,5.802889769,0.321074335,1.863158973,1.082264145,0.290547787,0.129051533
1,-0.150688094,7.452867389,0.259479147,1.933863675,1.305022091,0.408050566,0.092169666
1,-0.036041002,5.724912207,0.263756241,1.509981322,1.115849462,0.34701458,0.059152318
1,-0.360871317,5.653609006,0.234037369,1.323155776,1.422574814,0.396770748,0.155283856
1,-0.116888928,5.245439991,0.190632126,0.999949376,1.148084042,0.31210884,0.124177545
1,0.366036774,6.655564335,0.203637584,1.35532304,1.14163893,0.360291628,0.086637457
1,-0.550447995,6.162426501,0.217314739,1.339186107,1.251928354,0.369181196,0.203170361
1,-0.06516113,5.997628341,0.216206707,1.296727474,1.178165009,0.336869151,0.274258102
1,0.423281386,5.601347134,0.162550275,0.910500518,1.091715646,0.249557987,0.266480671
1,0.087827906,6.283894407,0.123551893,0.77638705,1.143604804,0.313426441,0.232808338
1,0.119628962,5.955655328,0.143087351,0.852178941,1.138892924,0.269810958,0.21169238
1,-0.013011555,5.901258833,0.18560254,1.09528863,1.125017824,0.294860888,0.200805785
1,-0.284301591,5.324384068,0.212633092,1.132140248,1.122245407,0.266479552,0.191096637
1,0.123334891,4.944528301,0.213157261,1.053962109,1.055095069,0.228192943,0.183029723
1,-0.04542851,5.453795677,0.266032849,1.450888801,1.058797242,0.248940927,0.261129805
1,-0.167534106,5.235809388,0.298239017,1.561522643,1.080160532,0.228100438,0.284412048
1,-0.166214845,5.625656021,0.278936926,1.569203197,1.047474158,0.242934036,0.284413848
1,-0.199062877,5.371575796,0.247710794,1.330597303,1.059449521,0.257401113,0.278730011
1,-0.142725468,3.916432132,0.481549248,1.885954946,1.246719866,0.140596388,0
1,0.03291565,3.577310752,0.437855781,1.566346192,1.654916343,0.203149233,0
1,-0.783961051,3.765969091,0.520777808,1.96123313,1.554157317,0.352735157,0
1,-0.240867952,3.731512555,0.428209717,1.597869936,2.116080309,0.64993847,0
1,0.735243681,3.836921812,0.266857496,1.023911348,2.171388307,0.362289514,0
1,0.098632665,3.357660376,0.548129067,1.84043125,2.010863902,0.382670638,0
1,-0.276782399,121.4047619,-0.047354791,-5.749097123,1.728395062,1.65237167,0
1,0.101560687,141.4823529,0.014683153,2.077407037,0.846581876,0.754372019,0
1,-1.06708191,138.3932584,0.056595745,7.832469519,0.706639004,0.669709544,0
1,-0.340499285,217.9857143,-0.036101083,-7.869520371,0.596446701,0.560913706,0
1,-0.198454061,233.75,-0.146657798,-34.28126039,0.527741935,0.496774194,0
1,2.42690283,195.254902,0.036420395,7.111260737,0.625525947,0.589761571,0
1,-0.346921847,199.1730769,0.290082028,57.77653014,0.909881423,0.868774704,0
1,-0.428174555,186.2363636,0.313782991,58.43780325,1.310743802,1.280440771,0.134239194
1,0.212556447,136.5294118,0.198905109,27.1563976,1.178310047,1.121756487,0.214269275
1,0.66662806,139.4315789,0.307101219,42.81960784,0.894444444,0.841666667,0.273966674
1,-0.377153391,109.7053571,0.233044365,25.56621531,1.587734242,1.492333901,0.206669303
1,0.532060848,109.3983051,0.106993425,11.70489935,1.433217993,1.351557093,0.175472747
1,0.170269658,103.6212121,0.091197595,9.450005315,3.042010503,2.942985746,0.078358605
1,0.302496158,81.95588235,0.20503124,16.80351616,2.031333333,1.895333333,0.142336108
1,-0.611344611,104.947644,0.237959893,24.97333009,1.218211649,1.139868745,0.159390159
1,-0.547094985,91.50416667,0.058606027,5.362695662,0.480798005,0.420947631,0.264261745
1,0.634168011,96.9947644,-0.104555315,-10.1413181,0.710213777,0.596793349,0.323189027
1,-0.204001743,108.6918239,0.021924084,2.382968652,1.281727575,1.228903654,0.244299674
1,1.035915398,108.0217391,0.037031802,4.000239668,3.675152186,3.573325955,0.013974684
1,-0.118914801,83.58156028,0.033583806,2.80698692,4.074901961,3.964313725,0.017060601
1,-0.488631794,71.06666667,0.042874297,3.046933392,2.029209149,1.958941857,0.07715435
1,-0.116098694,84.02377179,0.049088087,4.124566213,1.521475986,1.398281921,0.000810632
1,0.169207494,78.06965762,0.036475659,2.847642193,0.877096588,0.754626952,0.097111671
1,-0.273069572,5.323151683,-3.449122807,-18.36020388,1.754584682,0.153182309,0
1,-0.569723214,3.252041903,0.399848971,1.300325609,1.699148774,0.258289925,0
1,0.119207526,4.77371266,0.521448795,2.489246716,1.917632833,0.631552742,0
1,-0.256933062,3.762046974,0.263635266,0.991808254,3.218954034,1.341347309,0
1,0.66665234,3.367773412,0.108635505,0.365859764,2.273185026,0.416636766,0
1,0.125382537,4.337689615,0.30375816,1.317608617,1.852667746,0.253349311,0
1,0.368976975,4.915996992,0.312886554,1.538149358,1.754237519,0.278339902,0
1,-0.01754519,1.991332882,0.155411595,0.30947622,1.025348844,0.035456695,0.266388548
1,0.018600143,2.928143019,0.21444096,0.6279138,3.057102256,2.056203236,0
1,-0.168433135,2.904377851,0.236373363,0.686517559,3.170862578,2.095634265,0
1,-1.554551678,2.982768495,0.174853226,0.521546695,4.290767574,2.895340352,0
1,-0.412992635,2.651739286,0.165538632,0.438965293,4.88706523,3.176132224,0
1,-0.175126911,2.523561247,0.164320715,0.414673388,3.488003883,2.322069157,0
1,-0.467936201,2.511266496,0.102219103,0.256699409,3.017902553,2.011229783,0
1,0.611442969,2.861072114,0.155624345,0.445252474,2.664259289,1.850796204,0
1,1.615037673,2.987029357,0.190204122,0.568145297,4.114036382,2.9602032,0
1,0.22267404,3.682167513,0.340357716,1.253254126,2.760001625,1.902096836,0.362730077
1,-0.051765596,3.262998977,0.259486192,0.846703178,2.467696505,1.631058166,0.310191905
1,-0.018228155,3.076238882,0.22513685,0.692574732,2.598749015,1.482436958,0.203779774
1,-0.442255808,3.4045961,0.209682137,0.713882985,2.461562824,1.441715613,0.182201375
1,-0.197866711,3.296487769,0.13860783,0.456919017,1.75983598,0.704964733,0.080571959
1,0.870267778,3.635331668,0.065645228,0.238642174,1.926528854,0.729457364,0.067981713
1,-0.110507142,3.011162199,0.050155013,0.151024878,2.089381889,0.470406028,0.020622301
1,-0.28332009,2.823335227,0.055496265,0.156684559,2.355672195,0.913891805,0.0199012
1,0.221059396,3.096706476,0.091305859,0.282747445,2.505913011,1.094962256,0.024576017
1,-0.0563366,3.0817011,0.161455201,0.497556672,2.00129048,0.817230139,0.048132784
1,0.025408993,3.11212537,0.236039071,0.734583181,2.184730117,1.000302477,0.106434672
1,0.302947539,2.707897865,0.268515866,0.727113541,1.359559314,0.361018374,0
1,-0.521180415,2.437243261,0.356255377,0.868281016,1.209221324,0.192440522,0.031898062
1,-0.171668166,3.616580896,0.333954863,1.207774777,1.378006014,0.313597039,0.027147365
1,0.527801155,2.568331125,0.22241264,0.571229307,1.380166018,0.19467814,0.032666641
1,0.098640269,2.513529652,0.20953399,0.526669898,1.422737812,0.170975959,0.072273914
1,0.256822108,2.752953768,0.210821662,0.580382288,1.491588346,0.278211872,0.067879874
1,-0.003070953,2.00263921,0.231832565,0.464276984,1.358844203,0.201754815,0.055310429
1,-0.276300445,2.22446924,0.214206611,0.476496017,1.743984158,0.297701097,0.055765631
1,-0.23419536,1.940541907,0.208131642,0.403888173,1.370896675,0.234749609,0.046391862
1,-0.741802006,1.98048904,0.086517262,0.171346489,1.414733229,0.251168338,0.037333601
1,0.505256049,1.425997964,-0.086277018,-0.123030852,1.329258557,0.181687506,0
1,-0.229672413,2.377096545,-0.379265357,-0.901550371,1.505990409,0.433735818,0
1,-0.403773024,1.764126449,-0.046864327,-0.082674599,1.797964606,0.357125407,0
1,0.175617913,1.615884753,-0.027641026,-0.044664712,1.602331215,0.248525269,0
1,0.219301825,1.788276311,0.036836133,0.065873185,1.632486868,0.295216486,0
1,0.163921986,1.871887073,0.041057292,0.076854614,1.729489967,0.300813823,0
1,0.091130903,1.866021438,0.0779122,0.145385836,1.774606021,0.275146475,0
1,-0.09488867,2.040146052,0.095570167,0.194977099,1.881548168,0.388154271,0
1,-0.043512108,2.199088136,0.136824622,0.300889402,1.686702979,0.298142566,0
1,0.119036109,1.937799806,0.165692692,0.321079266,1.415519575,0.216485851,0
1,0.061777767,8.365147966,0.172858155,1.445984046,2.168254545,1.066036364,0
1,-0.07603871,8.395483563,0.259447147,2.178184257,1.576412129,0.374404219,0
1,0.17715533,8.391415883,0.237251635,1.99087714,1.599147649,0.397114224,0
1,-0.5566553,7.887573602,0.223146666,1.760085752,2.02680631,0.729921782,0
1,-0.212757843,7.862882433,0.193552468,1.521880304,1.657993088,0.362370408,0
1,0.444615124,7.95303991,0.156866671,1.247566894,1.954445596,0.533623489,0
1,0.155743803,8.592406532,0.221220613,1.90081744,1.100369707,0.279273825,0
1,0.000811081,9.039216064,0.259323435,2.344080561,1.220479912,0.323992134,0
1,-0.024822265,8.943960022,0.270579542,2.420052603,1.15411905,0.288589013,0
1,-0.068953291,8.557812159,0.309766805,2.650926126,1.052698424,0.257426785,0
1,-0.315792163,7.968108452,0.269897401,2.15057176,1.191520579,0.298171056,0
1,0.120533362,7.925096877,0.257300418,2.039130741,1.107765246,0.253249175,0
1,-0.152787001,7.90042572,0.273935495,2.164207031,1.044759043,0.224654548,0.532534864
1,-0.261081792,7.734241566,0.256391671,1.982995121,1.111678699,0.203445692,0.555783463
1,0.034947831,7.568297196,0.247250196,1.871262969,1.190500412,0.24766783,0.570777347
1,-0.53023302,7.342459782,0.242977559,1.784052952,1.490259078,0.468969586,0.588166693
1,0.006324694,7.286344856,0.233407348,1.700686431,1.725249151,0.658361625,0.598104434
1,0.159655036,8.059836775,0.312194847,2.516239513,1.686445186,0.668600996,0.566363977
1,0.552394969,8.052725696,0.309573346,2.492909237,1.515646468,0.49953205,0.534169164
1,0.108734705,8.865119864,0.392254679,3.477384742,1.305933903,0.321889236,0.517514842
1,0.39937012,9.053361318,0.356093394,3.223842159,1.220087995,0.287972915,0.47024164
1,-0.654494136,9.396765078,0.323181811,3.036863554,1.321747679,0.300411019,0.521566483
1,-0.020515208,8.978005034,0.274309928,2.462755912,1.853851471,0.664922428,0.559639538
1,-0.297952253,8.925489909,0.252818108,2.256525474,1.349519212,0.428980961,0.534557641
1,-0.015506977,8.889163033,0.265437582,2.359517937,1.340342036,0.296726977,0.528390027
1,0.071590053,8.51600807,0.280579392,2.389416368,1.392132013,0.315493611,0.508595349
1,0.24526962,8.540848855,0.315273564,2.692703859,1.729347246,0.417269594,0.546609774
1,0.33676866,8.7798127,0.382942811,3.362166158,1.650733007,0.336568986,0.565653079
1,-0.068681186,8.473913608,0.384298255,3.256510212,1.707040274,0.369810814,0.535689905
1,-0.361223245,8.301046001,0.348195427,2.890386258,1.732112332,0.308793278,0.51970675
1,-0.100964151,8.655658068,0.324802787,2.811381864,1.815582966,0.393003018,0.506472025
1,0.596516911,27.67734451,0.597653139,16.54145181,0.390083516,0.18843902,0
1,-0.648168026,42.33669065,1.050584586,44.47827462,0.656018169,0.370351482,0
1,0.857191082,47.42185792,0.934070541,44.29536048,0.518401971,0.201896353,0
1,-0.727133376,44.27514047,0.438489295,19.41417512,1.109009409,0.902252352,0.346085672
1,-0.294406646,51.35936297,0.437778238,22.48401141,0.888515444,0.750424197,0.292083302
1,-0.173288754,49.12559172,0.291141792,14.30251282,0.970828051,0.720269225,0.260403016
1,0.054541233,45.68379954,0.386037261,17.63564883,0.899032804,0.695246711,0.327089858
1,0.072204333,142.4596233,0.424454721,60.46765966,0.839735999,0.692359663,0.2877781
1,0.293299655,143.3396463,0.456092776,65.3761772,0.553738296,0.425470299,0.280684865
1,-0.198540358,71.14658926,-0.021088727,-1.500390995,0.234929182,0.154278357,0
1,-0.080067373,79.4425,0.061931161,4.919966277,0.239006558,0.152994302,0
1,-0.290255989,93.81081081,0.092468288,8.674525027,0.252158693,0.170128355,0.291353698
1,-0.419612338,98.83535762,0.132312308,13.07713424,0.247111111,0.173925926,0.282718096
1,0.520718123,81.81196581,0.135656275,11.0983065,0.254374733,0.174477166,0.312441272
1,0.450412373,104.3797468,0.173190519,18.07758257,0.73735353,0.692197771,0.367351499
1,-0.093456011,83.51498127,0.159434642,13.31518112,0.471306583,0.373243963,0.306420151
1,0.069789156,91.14487633,0.182331358,16.61856904,1.052523938,0.947290137,0.278748074
1,0.077185858,78.54774241,0.172707929,13.56581794,1.062727766,0.957974723,0.254687169
1,0.496010011,87.24184989,0.196766384,17.16626336,1.502598258,1.406060162,0.233447408
1,-0.651267185,91.3770239,0.16402742,14.98833752,1.310310874,1.219088479,0.213274176
1,-1.05E-05,88.65912409,0.074720803,6.624680907,0.802120141,0.696881241,0.202227927
1,0.15170716,100.3866976,0.0520686,5.226994774,0.777609583,0.692510201,0.254143107
1,0.18252611,104.2163233,0.13202143,13.75878804,1.064034886,0.967485273,0.214588075
1,0.469414986,88.16560102,0.158521643,13.97615594,1.332262014,1.212580349,0.201449907
1,-0.108390494,80.72838944,0.22116331,17.85415779,0.841528843,0.674411387,0.136049631
1,-0.071317699,70.92947203,0.177858925,12.61543964,0.518805949,0.352043026,0.142954403
1,0.037854582,68.61305278,0.181729519,12.46901707,0.623771939,0.45628934,0.116598193
1,-0.03785384,3.643083811,0.340121083,1.239089612,1.907261763,0.912396588,0.308243058
1,-0.74298075,5.529777037,-0.124707366,-0.689603927,4.185159863,1.594792997,0
1,-0.916175837,5.695152133,-0.090613572,-0.516058076,4.163946633,1.411850152,0
1,0.30352676,6.203905611,0.058683372,0.364066101,2.170423663,0.724433136,0.315125945
1,1.144299818,6.202496421,0.253781734,1.574080295,2.181612573,0.645179851,0.268946048
1,-0.34946139,6.970016337,0.333315589,2.3232151,2.58605053,0.799576529,0.109144125
1,-0.039282925,7.449397803,0.31771182,2.366761737,2.856656308,0.962164907,0.108977929
1,-0.365097102,7.698544726,0.248279473,1.911390627,2.626403224,0.808417671,0.099572858
1,0.393809362,8.109297622,0.270544669,2.193927245,2.592070242,0.737373904,0.130635818
1,0.443963369,8.402458953,0.092810284,0.779834598,2.623941969,1.171316503,0.141664779
1,0.202185982,10.50281451,0.30776334,3.232381269,1.277115893,0.330367065,0
1,0.175813821,10.83795962,0.313426098,3.396899394,1.449208476,0.529868631,0
1,0.19973551,11.63122633,-0.182472874,-2.122383302,1.140748798,0.551728582,0
1,0.270824926,10.6451411,-0.071533373,-0.761482848,0.989835892,0.315627172,0
1,-0.211885799,10.82867653,-0.134524012,-1.45671701,0.945783013,0.24374148,0
1,-0.743200743,10.69131948,-0.160127519,-1.711974464,0.954482945,0.215483427,0
1,0.142634733,10.98702299,-0.170237004,-1.870397872,0.997454959,0.281990329,0
1,0.311733831,4.531151778,0.400312969,1.813878822,2.000018946,0.490034293,0
1,-0.192478578,4.569494248,0.424429829,1.939429662,1.753212966,0.101470767,0
1,0.060853148,4.185009235,0.405845456,1.698466982,1.668102293,0.222961081,0
1,-0.592559497,4.041685788,0.385840419,1.559445739,2.132897491,0.063561074,0
1,0.191069565,3.801184763,0.386656287,1.469751986,1.972521298,0.177894911,0
1,-0.454725443,3.846096852,0.236248215,0.908633515,1.288852087,0.244037051,0.160027091
1,0.036789529,4.357204833,0.25648052,1.11753816,1.332376808,0.259642815,0.218037175
1,-0.249477207,5.576443663,0.217867302,1.214924733,1.380419124,0.360907194,0.264023809
1,0.02354203,4.436922852,0.182717004,0.81070125,1.294102033,0.243390691,0.182769686
1,-0.159061483,4.67907314,0.181383413,0.848706257,1.33565891,0.389851763,0.225822511
1,0.045376263,4.216293736,0.189095267,0.797281188,1.235098696,0.224945873,0.217896514
1,-0.220032957,3.968060384,0.204605484,0.811886915,1.241502805,0.296240209,0.204733347
1,-0.510480879,4.311619891,0.14777398,0.63714523,1.237643645,0.267702111,0.258928159
1,-0.711091709,4.375162984,0.108988245,0.476841335,1.330627202,0.285905953,0.288198139
1,0.381369267,4.100389683,0.07857278,0.322179018,1.166699049,0.444588864,0.303335189
1,0.254613182,4.223902889,0.109214495,0.461311419,1.30165921,0.255164598,0.303170595
1,0.330383653,4.214956602,0.177651405,0.748792963,1.470337035,0.269801572,0.288958459
1,0.346059757,4.424368786,0.27502649,1.216818617,1.419653339,0.310363482,0.250297304
1,0.198787059,3.839467958,0.333755352,1.28144298,1.293780431,0.290977175,0.197667049
1,0.113988841,3.928662812,0.353263939,1.3878549,1.23958208,0.255045495,0.146397847
1,0.331880665,3.654600175,0.338456488,1.236923141,1.119859282,0.253604603,0.222489805
1,-0.292370933,4.547027268,0.389518582,1.771151615,1.181063285,0.256394009,0.199967217
1,0.088213219,4.161624789,0.360505892,1.500290257,1.190010999,0.267746413,0.205736249
1,0.058291103,5.236459378,0.330656387,1.73146874,1.677319042,0.489943099,0
1,-0.811262588,6.535791525,0.518779625,3.390635479,1.683056019,0.604899534,0
1,0.15091491,5.161395006,0.565380284,2.918150976,1.224129658,0.294687362,0
1,-0.237254381,6.316578437,0.676681365,4.274310917,1.31037363,0.416259987,0
1,-0.352595186,4.759054596,0.60090561,2.859742603,1.355466768,0.351249366,0
1,-0.325597392,4.958208582,0.702459534,3.482940888,1.177993198,0.271686784,0
1,0.313370222,5.763594466,0.514978611,2.968127873,1.401091059,0.321710102,0
1,-0.757099963,6.858527028,0.529016582,3.628274527,1.648760581,0.577988956,0
1,-0.113832635,6.675705026,0.474213606,3.165710152,2.244945225,1.352300117,0
1,-0.201698278,6.308018899,0.49965437,3.151829207,2.433490862,1.425302162,0
1,0.659456328,5.879413705,0.45391588,2.668759245,2.838010467,1.621340369,0
1,-0.142982526,5.664284638,0.405407473,2.29634332,3.08452857,1.680910175,0
1,0.297224175,5.868626253,0.378845536,2.223302858,2.475283652,1.360228808,0
1,-0.352764736,6.853576394,0.328692377,2.252718314,3.138941033,2.101827141,0
1,0.990172591,5.673614494,0.326529175,1.85260066,3.194345218,2.10295967,0
1,0.342855379,5.743780978,0.237662584,1.365081832,3.907521195,2.56927607,0
1,-0.602620696,5.816094065,0.412110504,2.396873459,1.703725798,0.493326115,0
1,-0.498151293,6.028198582,0.464986794,2.803032734,1.857626402,0.849884581,0
1,-0.136047899,5.414939223,0.409668997,2.21833272,1.857615982,0.881229391,0
1,-0.309282997,5.798209747,0.508265423,2.947029531,1.814138358,0.884705776,0.159014054
1,0.197430585,5.527631056,0.470079496,2.598426023,2.067415528,0.910489559,0.097844438
1,-0.1429245,6.038302277,0.361151603,2.18074255,2.033358605,1.300985595,0.084763721
1,0.205353662,5.253623188,0.224272818,1.17824488,2.864177919,2.096902303,0.075489925
1,0.629083596,5.72640509,0.221740741,1.269777306,3.184626437,2.487068966,0.082306618
1,-0.339587858,2.719017012,0.241392549,0.656350447,2.459090739,1.205218245,0.377659248
1,-0.262299309,2.330443526,0.15221103,0.35471921,2.685499959,1.254736211,0.392687458
1,0.553281327,2.334212484,0.045324542,0.105797112,2.440788575,1.133540148,0.444361988
1,0.130988973,23.14729558,-0.061370422,-1.420559293,2.725685393,2.566561798,0
1,-0.135088555,23.89436262,-0.632447954,-15.11194075,1.617975328,1.457329809,0
1,0.163753097,17.71436668,-0.116790206,-2.068864533,2.172023298,1.837448678,0
1,-0.043920054,18.02989612,-0.169424914,-3.054713607,1.895807911,1.450485291,0
1,-0.779377774,1.221884498,-0.329963235,-0.403176962,3.191783983,2.204708054,0.085242495
1,2.466791887,1.658492688,-1.564493099,-2.594700365,2.344467641,1.134065535,0.553462522
1,-0.617044922,5.335926898,0.058838123,0.313955922,1.855839282,1.042460814,0.326762302
1,-0.905013549,2.593953798,0.472754883,1.226304325,0.836047562,0.316767008,0.602262918
1,0.902953087,3.751430079,0.235507875,0.883491327,3.120239541,1.021911911,0.000949978
1,0.403083204,3.544432047,0.361093385,1.279870967,3.644892687,1.068179944,0
1,-0.356280818,2.624011939,0.325525149,0.854181878,3.245706737,0.724398762,0
1,-0.42345363,2.607157821,0.264884582,0.69059591,3.577628028,0.755675905,0
1,0.919518276,2.686211077,0.232630602,0.624894899,3.364898686,0.983272295,0
1,0.262626957,2.440891323,0.363825518,0.88805855,2.852158334,0.754976392,0
1,-1.20046442,2.001622287,0.346464806,0.693491677,2.476841806,0.258799143,0
1,-0.278322964,2.750791728,-0.064339396,-0.176984279,2.52683492,0.567189066,0.043840229
1,0.634087078,2.117359851,-0.235775397,-0.499221359,1.930218733,0.284588029,0.081860861
1,-1.078559288,2.452058868,0.10023236,0.245775647,1.672621954,0.149348062,0.036514563
1,-0.195586809,134.3536842,0.195865019,26.31518691,1.392880894,1.332710517,0.364251734
1,-0.083973356,138.7177462,0.232017618,32.18496108,0.975845777,0.927865787,0.268178939
1,-0.150399739,135.7107008,0.165347058,22.43936514,0.791848714,0.745244715,0.221642036
1,0.664182085,133.3949323,0.075246408,10.03748956,0.438034865,0.389667195,0.210783107
1,-0.357529584,5.836735836,0.266108418,1.553204538,2.634331357,1.06314679,0
1,0.770898193,5.880523919,0.232595873,1.367785593,2.436065288,1.020474071,0
1,-0.704010662,4.613871728,0.285813871,1.318708538,2.01138527,0.770376077,0
1,0.245578288,5.223973671,0.351429833,1.835860196,2.236403483,1.021571995,0
1,0.034587308,5.084803519,0.369435722,1.878508057,2.282623615,0.971935085,0
1,0.210208918,4.982940701,0.306062818,1.525092872,2.124413416,0.880148131,0
1,-0.503722066,4.684069703,0.236693092,1.10868694,2.125443543,0.694698468,0
1,0.006786092,4.970594844,0.222441087,1.10566452,2.382275577,0.770217243,0
1,0.042672826,5.051446691,0.235298553,1.188598099,2.021292605,0.693539073,0
1,0.130668194,4.916058546,0.225944301,1.110755411,1.935580889,0.611481373,0
1,-0.19585101,4.62328452,0.206948166,0.95678025,1.825599095,0.460965541,0
1,-0.778487013,3.850378653,0.194975274,0.750728631,1.307541714,0.284035514,0
1,0.737206206,4.957552655,0.255921743,1.268745518,1.492200291,0.302939752,0
1,0.074937953,23.91454082,0.218776615,5.231942293,3.477529891,3.26203674,0.001397124
1,0.423680278,9.115078642,0.224516664,2.046487047,3.296155848,2.683954197,0.00046787
1,-0.219496679,15.30134314,0.223098475,3.413706314,2.350656224,1.998015453,0.000481165
1,0.168964905,12.49320728,0.16438422,2.053686139,2.893025612,2.440940893,0.000995757
1,1.005154135,12.18509324,0.263397227,3.209519771,2.234898639,1.87877791,0
1,0.044732774,15.12718221,0.308054494,4.659996458,2.875012591,2.622099856,0
1,-0.874453147,14.94595771,0.392103295,5.860359263,1.486309573,1.29734968,0.104893009
1,-0.994027215,11.12367998,0.289781154,3.223432823,1.930884287,1.587348549,0
1,0.03009233,4.521700349,0.156936488,0.709619773,1.729988198,0.994913921,0
1,0.344157086,11.51881615,0.093550059,1.07758593,2.7238014,2.354967902,0
1,-0.635434154,8.973053242,-0.049861963,-0.447414046,2.163017032,1.840047726,0
1,0.474306842,11.02010995,-0.207183831,-2.283188603,1.96339533,1.670331845,0
1,0.052886082,56.77419355,0.333286495,18.92207197,1.919617472,1.776600327,0
1,0.086098171,43.62748644,0.342558046,14.9449465,1.599212317,1.438811314,0
1,0.687726252,44.57968829,0.358232629,15.96989895,1.676649001,1.477236447,0
1,0.03933906,43.98536585,0.358350528,15.76217906,1.510559782,1.319461792,0
1,0.179751142,35.60766667,0.349467107,12.44370825,1.588179719,1.352351459,0
1,-0.003485464,48.37300252,0.332667501,16.09212585,1.222533274,1.023918275,0
1,0.106274462,36.99387219,0.302818703,11.20243638,1.126227087,0.896750934,0
1,0.195416117,30.85767381,0.293466211,9.055684618,0.768468595,0.543274281,0
1,-0.472233811,41.14255091,0.292358955,12.02839318,0.566797763,0.383580163,0
1,0.285001521,37.70588235,0.277045099,10.4462299,0.525371287,0.356188119,0
1,0.125507347,46.13316859,0.273321765,12.60919908,0.474205583,0.322526695,0
